802763d7-81eb-4033-9b60-d1e55d6f844a,1,349,en,q1
bb4d2f99-9419-4758-9945-90bb271878af,1,349,en,q2
0d55d90c-f17b-4b93-b3ad-85c28dcd39ca,1,351,en,q1
d1677da4-988a-4d2b-9407-740006025054,1,351,en,q2
b6a819dc-57a4-41a7-a2e2-51c246c7beed,1,353,en,q1
dbef541b-b751-404b-b21c-a53c81a844bf,1,353,en,q2
545c0e02-cce6-4608-b476-cd3970a0559c,1,390,en,Pik TV
4859d950-f22d-4653-8d12-9caa100df1a1,1,390,en,What is pik TV
8cf2de2e-2e48-40b0-8735-38d4e43537e3,1,398,en,Smart home security
49502b4f-b1ed-4991-9cec-e064bfc61806,1,398,en,What is smart home security
b60de3df-b56e-4f53-bf22-0a725681667c,1,387,en,Types of TV by telus
f1c77fb6-01eb-45e8-8c3a-f783b9a65b0d,1,387,en,TV by Telus
7df362d7-e010-4095-a51d-425cf6875b1f,1,388,en,What is Optik TV
0edb122c-02d7-4b9e-8338-3b71979c76a5,1,388,en,What is Optik TV
3c822793-82f2-4d8f-9826-22d70d5b8e6a,1,386,en,What are the products Telus deals in
d060c4c4-e995-4d05-85b0-c4b9ad3f4cab,1,386,en,Products by telus
fadb02a2-e285-482b-8fed-2058bf295fed,1,386,en,Telus products
9e9290b9-acff-4562-ae4f-e2815203bc9b,1,389,en,Satellite TV
63125631-012f-42c8-b52e-ec18d17bbd9a,1,389,en,What is Satellite TV
cbd5bcba-8db8-4ec0-b597-7c74fc93b5e1,1,392,en,How to make a 3-way call on my home phone
036607a0-16f8-45e5-b26d-7b2012c907ee,1,392,en,3 way call on home phone
52101290-f60e-48af-bd8c-f93e4e3eaadc,1,391,en,T&C
a480bc1a-0f5c-4324-a3d8-3fb222664998,1,391,en,terms and condition for tv
30432bda-9528-4bb0-b952-79e06d8b33d2,1,391,en,t&C for tv
b227c189-0764-4c7f-a1f1-909f59178603,1,393,en,block call on home phone
1a03c5ca-b26b-4475-a1ac-178b40921789,1,393,en,Call block
b9cc210d-d1bf-4bcd-a7aa-2f7cce31949e,1,393,en,call blocking on home phone
f721a4cc-0def-4be7-a22b-f3536cb01c76,1,394,en,Recover a deleted message
7740de0c-e12d-4e80-87b1-74eb1a07f837,1,394,en,deleted message recover
2aef903e-0099-452c-8d3a-8a32c39ac917,1,395,en,Reset voicemail password
a2642864-496f-45bc-b4ef-1ce1f753ad84,1,395,en,How to reset voicemail password
8ddcc7c4-1d1e-434b-9856-2c66a94156f7,1,395,en,voicemail password reset
cd519c30-79d7-43da-83a8-de48c3b0ab7d,1,396,en,How to access voicemail messages online
9ff2ea94-9ea2-4553-a040-3c63fb2645a9,1,396,en,access voicemail messages online
420e05a5-68a7-4431-b122-087dc959960e,1,396,en,voicemail messages online access
627b8523-edd5-4925-bbee-9c2a19cadae4,1,397,en,How to control call on home phone
c20bef89-6f73-4e98-8655-e8e09a0682a0,1,397,en,Call control on home phone
d3d21193-dde1-47ad-b59d-488700b6ed3d,1,399,en,Smart home security installation
5ce8b00e-ec8a-470a-9746-c7aa50d3f794,1,399,en,Process for smart home security installation
3b1126e4-2c0a-4de4-9712-e82d292bf7c7,1,400,en,Warranty of smart home security
ca117a6f-20fa-4ea7-9598-ec29f9fc4827,1,400,en,Smart home security warranty
e2527d1a-f73f-4cf1-9de4-a4f95f715a7e,1,401,en,How to use star commands for home phone explained
2c94a263-2dbf-44d9-9053-93ac9b4dfd20,1,401,en,Star commands for home phone explained
4952d80c-6ada-4b48-929e-e4c81b360062,1,402,en,How to use call forward for your home phone
83ab2067-3411-467a-b73e-29ea4663b687,1,402,en,Call forwarding for home phone
de241480-ae3d-4fc2-9add-c68054e6acc3,1,403,en,Screen incoming home phone calls
c20c769b-7929-4b2a-af36-2b45982b8a98,1,403,en,What is screen incoming home phone calls
a6b369a2-cabe-4659-9784-d964506cc678,1,404,en,Troubleshoot Call Display on your home phone
ebeabb75-def0-4e33-9eed-0799166c7d6f,1,404,en,How to troubleshoot Call Display on your home phone
7b3bd3e1-8ced-4274-8020-6f16193e42ae,1,405,en,Troubleshoot home phone ring problems
9d852849-0695-405a-b0e0-8375762de7e2,1,405,en,How to troubleshoot home phone ring problems
17e8965d-bf42-4529-b2d4-48286448bb44,1,304,en,Easy Payment from TELUS
0b3e7750-af43-4775-a85f-bbb537c01884,1,304,en,How to spread the cost of your device over 24 months?
cd94efba-4109-434e-8f21-116000e43172,1,304,fr,Paiement facile de TELUS
ed3a7aaf-f136-4481-9bd0-c2c6d34e404d,1,304,fr,Comment répartir le coût de votre appareil sur 24 mois?
0a5fbf87-50e9-4171-80d1-648e4660cfb9,1,306,en,Why is there a new billing system?
b0333f1f-2346-4b7d-815d-99568d574e91,1,306,en,What will happen to my bill?
42074a03-4e44-4263-a42e-9aa0ef7376df,1,306,fr,Pourquoi existe-t-il un nouveau système de facturation?
58f7982f-113e-4878-9341-9a08b1c61928,1,306,fr,Qu'adviendra-t-il de ma facture?
fe461b77-2808-483b-8bde-cbb2019c76a2,1,305,en,How to pay your Mobility or Home Services bill?
adac00fc-2ff3-453e-b1ad-38600f203f1b,1,305,en,Multiple options to help make paying your TELUS bill easier
9b2289d3-4e02-441c-867b-0da42007dee4,1,305,fr,Comment payer votre facture de mobilité ou de services à domicile?
6a736ba5-7ee6-42d3-a5d5-3714f07d8809,1,305,fr,Plusieurs options pour faciliter le paiement de votre facture TELUS
999aeea9-5cbd-4bd7-b6b0-829ec5bf2ba5,1,308,en,How to use My TELUS or #123 to auto-renew your rate plans or add-ons?
4b6144cc-a2e9-402a-b6ce-47d2378c6b6c,1,308,en,Auto-renew Mobility rate plans or add-ons
4382fc5a-9f78-469e-b951-d84544ae4441,1,308,fr,Comment utiliser My TELUS ou le numéro 123 pour renouveler automatiquement vos forfaits ou add-ons?
77b6b95d-21a9-4ec1-ac66-d44482950daf,1,308,fr,Renouvellement automatique des plans tarifaires ou des suppléments Mobility
d39a306f-9335-4aaa-bbab-290c08861f8a,1,309,en,How to make one-time or automatic top-ups to your prepaid account?
562da9ca-9157-429f-b5e1-f80f5a93a566,1,309,en,Prepaid top-ups: online and over the phone
1a8f1e3b-70fe-4e19-b314-ab49bc54adaf,1,309,fr,Comment effectuer des rechargements uniques ou automatiques sur votre compte prépayé?
a2ff2a10-4dbc-4477-8425-b3cd93aae91b,1,309,fr,Recharges prépayées: en ligne et par téléphone
29932e3b-e5af-46f3-96b1-18d22a296156,1,312,en,How to make a warranty claim?
342dfd51-14c8-4655-8958-c4b542d30a2c,1,312,en,Device warranty information
41a4d0a2-f410-4091-b220-6ce97306144a,1,312,fr,Comment faire une demande de garantie?
5d4ea058-5df1-4a42-8009-06d7cacee8cf,1,312,fr,Informations sur la garantie de l'appareil
4211d16f-bae6-402b-9229-e82d585837a7,1,310,en,TELUS return policies
74020995-221a-4208-a46b-cb0178bd3891,1,310,en,Refunds and exchanges for TELUS in-store and online purchases
3c74e3d9-0b09-45f1-9016-6b1e752d6531,1,310,fr,Politiques de retour de TELUS
a40cdd52-d9f5-4123-b0db-a2bbd67e6333,1,310,fr,Remboursements et échanges pour les achats en magasin et en ligne de TELUS
ec4c9461-87ea-4930-b7f2-b5a92c7479b2,1,315,en,Pre-Authorized Payment Plan Terms and Conditions
8c078bf1-483c-4180-8ba6-3830dae7d4c5,1,315,en,fine print for pre-authorized payments
14ec4665-20ab-4cfc-86d3-c9b61adc9f37,1,315,fr,Modalités du plan de paiement préautorisé
889eb226-f2f0-40fe-8fa9-32b925baa0c8,1,315,fr,petits caractères pour les paiements préautorisés
5e561292-09c5-418b-8033-924e983beb59,1,317,en,Can TELUS cancel my service before the end of my contract term?
5d6d6621-3e13-4b68-8f2a-bf8a5a2cb437,1,317,en,What charges am I responsible for when my service ends with TELUS?
a26221c6-faa3-415a-922a-04cae205cb23,1,317,fr,TELUS peut-il annuler mon service avant la fin de la durée de mon contrat?
dc37f2bd-b56e-4ac3-9e68-019b70cb4c80,1,317,fr,De quels frais suis-je responsable lorsque mon service prend fin avec TELUS?
d7fa0b57-9143-40fd-9abf-239897ca80a3,1,318,en,Roaming charges
aa51e333-853f-443b-a2f2-ebd9dd4e94d3,1,318,en,How travel pass and pay-per-use charges are calculated
82a07e8c-f6f3-4548-a651-cb2c096159f9,1,318,fr,Frais d'itinérance.
4d205f83-aeac-4b83-a894-50c0d9f99384,1,318,fr,Comment les frais de carte de voyage et de paiement à l'utilisation sont calculés
8e463298-153e-4814-8f00-ae300761c162,1,314,en,Terms of service for automatic account withdrawals
4d0b5d78-6915-4879-80e1-bc736e80ce6f,1,314,en,Legal information about TELUS pre-authorized account withdrawals
9a7f433c-b4db-426f-a6f3-345357f389f5,1,314,fr,Conditions de service pour les retraits automatiques de compte
88747380-0f4d-4334-aa46-52df5b31479f,1,314,fr,Informations juridiques sur les retraits de compte pré-autorisés de TELUS
2ca72018-c742-47e3-a01e-d36950df3280,1,313,en,What TELUS provides?
8666fe16-2f46-46f2-8fa6-9ce93409414d,1,313,en,What Telus commit?
5fee2c54-db10-4f0d-b328-6184f72deb4b,1,313,fr,Que fournit TELUS?
1b51477b-e858-45d0-b608-9072f7e4ca7b,1,313,fr,Quel engagement de Telus?
9bae16ab-05e7-4aba-aa46-2a18e120c434,1,311,en,How to return order?
80b2fa73-f01c-489b-a6f7-ec6f8dc12c83,1,311,en,return order
b13851b1-67b7-4b6f-95fc-9e88dff08043,1,311,fr,Comment retourner la commande?
3db475fb-b2b5-4cec-9260-14a867e6b7e6,1,311,fr,ordre de retour
9ee7cb73-d62c-4af7-aad4-10db5f061edd,1,372,en,Forgot your password?
bdb173c5-cbe1-4919-a9b6-50439daacaa3,1,372,en,change My TELUS password
984bd664-aad0-4eae-b338-bf09976b6efc,1,372,fr,Mot de passe oublié?
d0304cb5-57c1-410b-9362-11d110f146b7,1,372,fr,changer mon mot de passe TELUS
505cf2cc-d5f4-4e19-bdaa-d1dee7579a3b,1,373,en,Information on sales tax for your TELUS Home Services and Mobility bills
7f663310-6245-440f-af91-161dc4d715dc,1,373,en,Sales taxes and your TELUS bill
3e20b524-ba5d-4c4d-ac48-b623d7cba7ce,1,373,fr,Information sur la taxe de vente pour vos factures de services à domicile et de mobilité TELUS
4a24f8e4-2776-4654-9ec0-82c4e56af0d8,1,373,fr,Taxes de vente et votre facture TELUS
9973bf9a-4a2f-4f33-a51d-117a25066f27,1,377,en,Will my TELUS services always work in TELUS coverage areas?
9a507394-06e4-49db-ad8a-5a3306b495ef,1,377,en,Do I own my wireless telephone number?
29decc74-e487-403c-b304-5c938f598c3c,1,377,fr,Mes services TELUS fonctionneront-ils toujours dans les zones de couverture de TELUS?
2e923de0-c6d8-49b1-8f09-880cbfd90cf0,1,377,fr,Est-ce que je possède mon numéro de téléphone sans fil?
5c15da88-a7fb-4452-b6eb-0324bba0e997,1,375,en,Bring your friends to TELUS
19a28630-df17-436b-a711-3d8e1547bd36,1,375,en,Earn a reward
eccf19df-6c84-4b71-98b3-5a2fe00f2667,1,375,fr,Amenez vos amis à TELUS
d856a3b1-33fe-40bb-8b00-3d896bb6dd0a,1,375,fr,Gagner une récompense
f3c9b91c-9042-4414-aa32-bee752143822,1,382,en,What limitations apply to any claim made against TELUS?
d3cb18ad-7c71-4758-b02d-ae3d62627286,1,382,en,Limitations to claim?
1178c93f-d3bd-46c3-a2ec-4032006e4df0,1,382,fr,Quelles restrictions s'appliquent à toute réclamation faite contre TELUS?
d0025b16-aecd-43d5-846d-9b5c630732c7,1,382,fr,Limites à réclamer?
ec2e99dc-2020-474b-a56d-e97b50e1b137,1,378,en,Who is responsible if someone else uses my account?
092d52e2-2708-4243-a1ad-8596585c7ac5,1,378,en,How does TELUS manage user content?
3e11413b-7640-4e15-ba7e-45973cae27f6,1,378,fr,Qui est responsable si quelqu'un d'autre utilise mon compte?
d6e58ee3-f91a-4caf-92c3-617293a0f1be,1,378,fr,Comment TELUS gère-t-il le contenu des utilisateurs?
a3bc3c99-bffa-4bad-9c37-f5179b8e490c,1,383,en,How does TELUS protect my privacy?
b4fbdaa3-6c77-4b01-8f42-964730773e2b,1,383,en,Why does TELUS collect my personal information?
c64c21c7-bd4d-4fca-a0fc-c8ff7ad976ac,1,383,fr,Comment TELUS protège-t-il ma vie privée?
9624cf8a-e73a-418e-a80c-cfa18520bd73,1,383,fr,Pourquoi TELUS collecte-t-elle mes informations personnelles?
06ba2c8b-1cd1-43be-8544-b2f3c38acd4c,1,385,en,Where to find your device balance
8e128e35-d13b-4487-9a72-8dfde6151f4d,1,385,en,Adjustments to your Device Balance
4cbe530f-8702-474b-851b-09b70fdf8617,1,385,fr,Où trouver le solde de votre appareil
2800c5e2-1664-43ae-8c83-66f221f8cbdb,1,385,fr,Ajustements à la balance de votre appareil
b67b5920-ff02-49a8-b1fd-202f33c53db9,1,381,en,Are there any warranties on my TELUS service?
910b9d14-8a8a-4822-b314-4d8ba62640f2,1,381,en,What is covered by the manufacturer’s warranty on the device that I bought from TELUS?
e77ff8ec-1ceb-48c1-82f7-ab8d4b74091f,1,381,fr,Existe-t-il des garanties sur mon service TELUS?
66cc28d8-374c-4b1e-a0c7-5a4c6b3a6226,1,381,fr,Qu'est-ce qui est couvert par la garantie du fabricant sur l'appareil que j'ai acheté de TELUS?
466a6601-3730-4c81-b4bc-6e5c6b6301fa,1,384,en,Can I cancel my service at any time?
431bf829-ef76-4544-b7d2-5ebfd1b97509,1,384,en,Can I take my number to another provider?
245186fd-cf9c-4c6c-bfd5-931b52943424,1,384,en,Can TELUS cancel my service before the end of my contract term?
fbd65c77-0a81-452d-b1c6-0558b496934f,1,384,fr,Puis-je annuler mon service à tout moment?
4845b6b0-eb01-4761-a85b-63d704731ee9,1,384,fr,Puis-je transférer mon numéro chez un autre fournisseur?
f0f2c1b7-1353-4bca-b3d5-ddc76f39d98c,1,384,fr,TELUS peut-il annuler mon service avant la fin de la durée de mon contrat?
c3d6ba59-d9ca-4f5b-8c85-01c2c049a14e,1,376,en,Where will I have coverage?
79945085-e0b3-429d-ada9-204a398b7236,1,376,en,Can I stay connected when I travel outside of Canada?
4adc8277-c3d5-4a1e-9611-8f8f6f3be909,1,376,fr,Où vais-je avoir une couverture?
8873da21-a46f-4f03-8038-a09e08960b4e,1,376,fr,Puis-je rester connecté lorsque je voyage à l'extérieur du Canada?
6a6894d9-a7e4-496f-a30b-9b24af3c62ea,1,374,en,GST and HST and QST and Your TELUS Bill
8f06e88e-dedb-476d-bac9-bbfe705470f7,1,374,en,TELUS tax
ba6600ce-8a12-41c8-97c1-a6873e5a8cfb,1,374,fr,"TPS, TVH et TVQ et votre facture TELUS"
0a82053e-f82b-493b-9ca5-a34e4c1c6570,1,374,fr,Taxe TELUS
53024757-1aed-44d6-a730-638b1bba59ae,1,407,fr,Qu'est-ce qu'un code de conduite sans fil?
734d1066-bd9c-47d7-bfe7-9cc18bd23cc0,1,407,fr,Code de conduite sans fil
d8055f36-6340-4e68-8d43-1c5efbed8aff,1,407,fr,Code of Conduct wireless
b6a55871-7a58-49e0-950f-626287966440,1,415,fr,Alerte de notification d'utilisation de données
23bd4763-96c1-4c7e-99ff-52edd5ad5589,1,415,fr,Notification d'utilisation des données
d72264c2-a573-460b-bda4-43447465f75d,1,415,fr,Notification d'utilisation des données mise à jour
fc91e773-f3f0-45f4-9b04-664961d78d25,1,416,fr,installer gratuitement mon TELUS Android
6f4daf24-880f-418f-be9a-7db55aa1e2b0,1,416,fr,Mon TELUS Android installer gratuitement
b7a4331a-41a4-4721-94e3-2aecc88461f6,1,416,fr,Android installer mon Telus
22f38a8f-b953-460c-913b-04cbc33d915d,1,417,fr,Installer mon telus sur Apple
7baa9196-0839-4d71-9eec-e3fa11e593cc,1,417,fr,Installer mon telus sur iphone
30416804-6d23-4451-849b-36869d189ace,1,417,fr,Installer mon telus sur iphone
938a678b-6577-4dd2-a95e-4bbebce589b7,1,418,fr,Appels Wifi pour téléphone
30acc519-83d8-439d-9e35-6d65aef035e0,1,418,fr,Appels wifi Apple
ca333bec-e277-48e3-8cdb-74122db48875,1,418,fr,appel wifi iphone
1fe94b94-f14c-4d7b-85be-e7a537cfeccc,1,421,fr,Eligibilité de l'appareil
ad9d31e1-6f3b-4a4c-806b-df836e7f23ff,1,421,fr,Est-ce que mon appareil est éligible pour les appels wifi
3979fac6-33c1-4230-8aec-bd41cd7c44d7,1,421,fr,admissibilité de l'appareil d'appel wifi
b45fb452-b0b5-40eb-a089-6ea974b73048,1,419,fr,Appels Wifi pour mobiles
df64db6b-a10e-4399-a459-b46ad4b80cfd,1,419,fr,Appels wifi Android
574ad973-7a1f-4c36-a62a-bf919f790ad7,1,419,fr,Wifi appelant Android
2171607f-84e5-4fc4-9746-882c50321d94,1,420,fr,Suis-je admissible aux appels Wi-Fi?
36c425b6-a519-4c08-9d7d-1ff585f74efd,1,420,fr,admissibilité aux appels wifi
2c282ecb-608e-4a10-9ab7-66621f5a2424,1,420,fr,Puis-je avoir un appel wifi
f9ce8561-8dd3-48fd-99f4-b3174c2dbb78,1,422,fr,Pourquoi le texte / l'icône d'appel téléphonique Wifi de TELUS a-t-il cessé de s'afficher à l'écran?
b4215d5e-c219-4c88-a75d-95c24d596340,1,422,fr,Le texte / l'icône d'appel Telus Wifi cesse de s'afficher à l'écran
4fac4235-be51-4391-bf98-ea6315d4e848,1,423,fr,Changement DNS sur les appareils iOS
612c19b9-1e66-4ce8-9c78-6b7239276537,1,423,fr,Qu'est-ce que le changement DNS sur les appareils iOS?
3cf4dffe-0720-419c-8d80-e09987eebbce,1,427,en,Does this bot support quick reply
7803b203-1c01-4675-a3ad-c99da8943160,1,427,en,Is there quick reply support
55837990-2e36-4bda-a460-37feab7f9efb,1,428,en,Do you have go to support?
341889e8-edab-4516-81b5-0d4b7f05c53f,1,428,en,Is there go to support?
e2aef003-cbc9-48b8-98c6-e8649c343739,1,429,en,Does it support query quick reply
de2bffe8-3613-43ff-97e1-ff4bf0575d12,1,429,en,Is there query quick reply support
9a32ba4e-8da1-4280-994a-84dc7bf11ba0,1,180,en,q1
45b3bf28-61db-424a-bcfb-a3dfaba3f135,1,180,en,q2
6614488d-12b9-450c-a866-63c904e6362f,1,196,en,Question1
f5b66709-c0b3-4900-8fab-dfaa0ca4c9ad,1,196,en,Question2
a8701337-55f4-4353-84e3-69902e8bb906,1,196,en,q3
88e9bcb4-1744-485e-aa4f-2a3224d5998e,1,196,en,123456789
d4238a42-7f3a-4b74-b9fd-8c8372221dbd,1,249,en,checkone
04958fae-aae2-4deb-bdea-ff2ea8fafa79,1,249,en,2
7dad432d-634e-4512-9d26-e42d2d2835c6,1,249,en,How big data and tech trends
35b6296f-ebb5-4ad8-ab9e-c132c70cf659,1,203,en,vsdhfVQFHKGueuoHEFLJ;hef;jBFJKBQejfbQE;UOFBuoqeegfuiowGFUIOASBOBVuobgvuofbgoJWEFHIOUWRHFGUIRGYI bdgujbvGUubg;jwBGJbfjoBFGUIObfjobOUF abfjoBADFJOBjfbPIJHF bfjBEFUIbef EUFBuaebfUOAB
9e72680d-2462-4240-9829-3485bdbd0855,1,203,en,bfuawbfouawbrgjanhiorhIFNHIOenfhiEHFIOqebfhioEHFUIOeghfuoEGFOUgeufgPEUOFGuoepfgUOEFGPUOefguiEGFPUIgefpuiGQEFUIGqefuigQEUFGquiefguiEQGFUIegfuiGEFUIGeuifpgUIEFGpuiefgpQEUIFGpuiqefgpuiQEFGPUIgefpuiGQEFPUIqgepfuiGECUIBCUIGeuipfoEPFOfnxfyiongasfyugsdifyga
a9973a01-af91-4258-8fa5-c1987027dada,1,222,en,Question 1 ?
75df3d4d-7430-454b-a7d1-01b23691782c,1,222,en,Ques 1 ?
671d5b68-60a4-4158-a567-8d628e2a57c4,1,222,en,hi
97c7204f-4217-408d-b524-c408ec8a4d64,1,222,en,kya bakwas kar raha hai be
ff866746-2b54-47ae-880a-d1171d440a02,1,442,en,Help needed
9572390d-e89a-473f-bf0c-5afc23b45ffa,1,442,en,I need help
0934163d-6f9c-465d-bba9-e1f19b15a65e,1,442,en,Need some help
836719df-feac-4d53-9b20-35db1398489d,1,442,fr,Besoin d'aide
862e1be0-64bc-4c60-a630-ba60a1f98b8b,1,442,fr,j'ai besoin d'aide
2ab032b1-cb52-4a66-9a1a-e3e1c4547682,1,443,en,Hi
1c3c2941-b5c9-4d78-8151-c7b8f663c0a0,1,443,en,Hello
120c12a9-c098-41f6-a1ff-b027151e4df3,1,443,en,How are you
b3776451-4ec6-4d18-ac35-6602b4eb187a,1,443,fr,Besoin d'aide
ba8ea312-a342-4ebe-bd7d-fffe7e99c316,1,443,fr,j'ai besoin d'aide
de4d2268-629f-4c3f-b21a-bfe6a0e9655a,1,444,en,I am angry
eaf6e027-d7fe-4111-8181-6bfa6be871fc,1,444,en,Sad
f33e819d-34a4-4d9b-900e-d2b53cbb3f17,1,444,en,I am sad
0e642565-a988-4df0-b31c-0a5713b9ac29,1,444,en,I am not so happy
199b35ff-b58f-4e52-80c6-b030b69e0ce2,1,444,fr,Je suis faché
5572750d-f2cb-4d61-92c2-9da07d29c744,1,444,fr,Triste
af0ad634-3a75-47cc-974d-3f006899b228,1,444,fr,je suis triste
c85ce1a4-9a58-4800-95db-b2052dada025,1,444,fr,Je ne suis pas si heureux
c14bdef3-586a-42f9-8450-ff86cc07d252,1,446,en,What is Telus
3153e449-7f58-46fb-858f-33e24b4514e3,1,446,en,telus
f8fe643d-8ea7-4738-9a41-89c300ffab0b,1,449,en,Company's information
3c8e2e13-34b7-4509-9bb1-5d1a167a24cb,1,449,en,Company information
3a2e3d95-d0c8-4869-9226-0dcc0bcf3fe6,1,451,en,Products/Services by telus
26eff2cf-dee2-4f1b-a718-7fe6987bf5f1,1,451,en,What are the products/services telus deals in
6a0c1d21-64ad-4d64-8af0-994b607da517,1,451,en,What are the products/services by telus
a486aa0a-c31f-4a90-be1e-be98d93aa779,1,451,en,products/services
f0ba1378-8cf3-493e-a89a-68fe5e451003,1,452,en,Types of mobility devices by telus
5391dde7-4b44-4c2f-af5f-d391e6a61ee1,1,452,en,Types of mobility devices
00cf69e9-e395-4e64-b2f9-a24256a58ff2,1,452,en,What are the different kinds of mobility devices telus deals in
de50f9a8-368f-49c7-be55-ad578c673d37,1,452,en,different kinds of mobility devices by telus
f918acbf-724d-43b1-9346-0ea0a2aa7a11,1,454,en,Buy smart phone
babc0ae6-d689-4ceb-aa24-a6b86d4a74dc,1,454,en,Buy smartphone
3bf7f338-be12-4c23-bbe5-4e7b1f211a46,1,454,en,Buy smartphone by telus
abfc5b46-336b-41ed-8aa6-a1e8f9728d64,1,456,en,Shipping
f4e9c448-02e0-4d4f-93d3-0bcbdb1bafeb,1,456,en,What is the shipping process in canada
8a9a9d01-1ee8-45f1-9b41-144f3d5d87fe,1,456,en,shipping process in canada
1a1681d5-c5e6-46df-8e70-5425da7f2531,1,456,en,shipping process canada
f5a0a97f-cc1c-4868-806b-8c9af9bc9b1d,1,457,en,Is there any connection fee
d5aa3dbf-fe95-42cf-99b5-8024a388cd86,1,457,en,What is the connection fee
a7c3d9b5-30a5-4890-ab3e-62eb31f4951e,1,457,en,Connection fee
299ef27b-34c8-4955-ac30-c65821a6d7a8,1,458,en,Track order
7dc5c249-5c55-4d8e-a951-0f62f6ee26a8,1,458,en,How to track order
8ea77b06-f889-4e5f-b76a-5bfdfa783f45,1,459,en,International shipping
c380bace-fd02-4d68-9b29-4134fadaa1b3,1,459,en,Is international shipping available
88e29d4e-62b5-44bc-9d67-d2516ae4aa3d,1,459,en,Can you ship the order international
7ca82cc4-1e89-42d7-b5d1-9bfce590d6a5,1,460,en,Cancel Policy
a57b7447-3186-4bcc-953b-4539393b44f1,1,460,en,Can i cancel the order
1799bb34-b439-4c1e-8c93-1cd673c9c920,1,460,en,When can i cancel the order
ee6e19f5-e16c-4f96-b998-bd050724677a,1,460,en,cancellation policy
8fe50125-f283-48ac-9c07-f791662bfc44,1,461,en,Ways to pay for the online order
c2a3897a-9f3d-4011-a836-a8b1d37c63ef,1,461,en,How to pay for the online order
d3dd8569-c66e-46f9-9b66-13ee2f14cdf5,1,461,en,online order payment
3862ef34-17ea-454a-a3cd-1bf425e1e99b,1,462,en,Payment Overdue
06b9ad69-26b2-4954-b5b7-124a6f3d5c96,1,462,en,Payment options for overdue Mobility fees
7cb44675-1d1c-457d-a385-c9b3c2dd7f60,1,463,en,Easy Payment from TELUS
